,age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,overtime,percent_salary_hike,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_since_last_promotion,years_with_curr_manager,year_birth,role_department,remote_work
1264,41,no,n/a,896,sales,6,3,life sciences,21119,4,female,75,3,3,manager,4,single,13591,14674,3,yes,18,3,0,11,3,3,1,0,0,1982,manager  -  sales,no
1265,59,no,travel_rarely,142,n/a,3,3,life sciences,3090,3,male,70,2,1,research scientist,4,married,2177,8456,3,n/a,17,1,1,7,6,3,1,0,0,1964,n/a,yes
1266,50,no,travel_rarely,854,n/a,1,4,medical,3230,4,female,68,3,5,manager,4,divorced,19517,24118,3,no,11,3,1,11,3,2,7,0,6,1973,n/a,no
1267,41,no,travel_rarely,1411,research & development,19,2,life sciences,3340,3,male,36,3,2,research scientist,1,divorced,6477,19877,2,n/a,16,1,2,17,2,2,1,0,0,1982,research scientist  -  research & development,yes
1268,45,no,n/a,252,n/a,1,3,n/a,21120,3,male,70,4,5,manager,4,n/a,19202,15970,0,n/a,11,3,1,25,2,3,24,1,7,1978,n/a,no
1269,37,yes,n/a,504,n/a,10,3,medical,3420,1,male,61,3,3,manufacturing director,3,n/a,10048,22573,6,no,11,2,2,17,5,3,1,0,0,1986,n/a,yes
1270,51,no,n/a,833,n/a,38,3,n/a,21121,3,male,96,3,1,research scientist,4,married,2723,23231,1,no,11,2,0,1,0,2,1,0,0,1972,n/a,yes
1271,28,yes,travel_rarely,529,n/a,2,4,life sciences,3640,1,male,79,3,1,laboratory technician,3,single,6477,14935,2,n/a,11,3,0,5,5,1,0,0,0,1995,n/a,no
1272,29,no,travel_rarely,1210,n/a,2,3,medical,21122,1,male,78,2,2,sales executive,2,married,6644,3687,2,no,19,2,2,10,2,2,0,0,0,1994,n/a,yes
1273,31,no,travel_rarely,1463,research & development,23,3,medical,3670,2,male,64,2,2,healthcare representative,4,n/a,6477,14408,0,no,21,2,1,10,2,3,9,7,8,1992,healthcare representative  -  research & development,yes
1274,38,no,travel_rarely,322,n/a,7,2,medical,21123,1,female,44,4,2,sales executive,1,n/a,5605,19191,1,yes,24,3,1,8,3,3,8,7,7,1985,n/a,no
1275,44,yes,travel_frequently,920,n/a,12,3,life sciences,3920,12,male,43,3,1,laboratory technician,3,n/a,3161,19920,3,yes,22,4,1,19,0,1,1,0,0,1979,n/a,yes
1276,36,no,n/a,506,n/a,3,3,technical degree,3970,3,male,30,3,2,research scientist,2,single,6477,26285,4,n/a,12,4,0,10,2,3,8,7,7,1987,n/a,yes
1277,18,yes,n/a,802,research & development,3,3,n/a,21124,3,male,54,3,1,laboratory technician,3,single,1420,25233,1,no,13,3,0,0,2,3,0,0,0,2005,laboratory technician  -  research & development,yes
1278,36,no,n/a,566,n/a,18,4,life sciences,4070,3,male,81,4,1,laboratory technician,4,married,6477,7122,4,no,18,4,2,4,2,3,1,0,0,1987,n/a,yes
1279,18,no,n/a,812,n/a,10,3,n/a,21125,4,female,69,2,1,sales representative,3,n/a,1200,9724,1,no,12,1,0,0,2,3,0,0,0,2005,n/a,no
1280,39,yes,travel_rarely,1162,n/a,3,2,n/a,4450,4,female,41,3,2,sales executive,3,married,5238,17778,4,yes,18,1,0,12,3,2,1,0,0,1984,n/a,yes
1281,43,no,travel_rarely,1001,research & development,15,3,n/a,21126,15,female,43,3,3,healthcare representative,1,married,9985,9262,8,no,16,1,1,11,1,2,1,0,0,1980,healthcare representative  -  research & development,yes
1282,47,no,travel_frequently,1309,n/a,4,1,medical,21127,2,male,99,3,2,sales representative,3,n/a,6477,25751,3,no,19,1,0,5,3,3,0,0,0,1976,n/a,no
1283,42,no,travel_rarely,810,n/a,23,5,n/a,4680,1,female,44,3,4,research director,4,single,15992,15901,2,no,14,2,0,16,2,3,1,0,0,1981,n/a,no
1284,32,no,n/a,1062,n/a,2,3,n/a,4710,3,female,75,3,1,laboratory technician,2,married,2370,3956,1,no,13,3,1,8,4,3,8,0,7,1991,n/a,yes
1285,48,no,travel_rarely,530,n/a,29,1,medical,4730,1,female,91,3,3,manager,3,married,6477,23978,3,n/a,21,2,1,15,3,1,0,0,0,1975,n/a,yes
1286,42,no,travel_rarely,1332,research & development,2,4,n/a,4770,1,male,98,2,2,healthcare representative,4,n/a,6781,17078,3,n/a,23,2,0,11,6,3,1,0,0,1981,healthcare representative  -  research & development,no
1287,36,no,non_travel,845,n/a,1,5,medical,4790,4,female,45,3,2,sales executive,4,n/a,6653,15276,4,n/a,15,2,0,11,6,3,1,0,0,1987,n/a,yes
1288,33,yes,travel_rarely,350,n/a,5,3,marketing,4850,4,female,34,3,1,sales representative,3,single,2851,9150,1,n/a,13,2,0,1,2,3,1,0,0,1990,n/a,no
1289,46,no,n/a,1144,research & development,7,4,medical,4870,3,female,30,3,2,manufacturing director,3,married,5258,16044,2,n/a,14,3,0,7,2,4,1,0,0,1977,manufacturing director  -  research & development,yes
1290,21,yes,travel_rarely,156,sales,12,3,life sciences,4940,3,female,90,4,1,sales representative,2,single,6477,25422,1,n/a,15,4,0,1,0,3,1,0,0,2002,sales representative  -  sales,no
1291,30,no,n/a,202,n/a,2,1,technical degree,5080,3,male,72,3,1,sales representative,2,n/a,2476,17434,1,n/a,18,1,1,11,3,3,1,0,0,1993,n/a,yes
1292,30,yes,travel_frequently,464,n/a,4,3,n/a,5140,3,male,40,3,1,research scientist,4,single,2285,3427,9,yes,23,3,0,3,4,3,1,0,0,1993,n/a,no
1293,32,no,travel_rarely,1305,n/a,10,4,n/a,5180,3,male,49,3,2,manufacturing director,2,single,4197,21123,2,n/a,12,4,0,18,2,2,1,0,1,1986,n/a,yes
1294,40,no,travel_rarely,555,n/a,2,3,n/a,21128,2,female,78,2,2,laboratory technician,3,married,3448,13436,6,no,22,2,1,11,3,3,1,0,0,1983,n/a,yes
1295,28,no,travel_rarely,1300,n/a,17,2,n/a,21129,3,male,79,3,2,laboratory technician,1,n/a,4558,13535,1,n/a,12,4,1,10,2,2,10,1,8,1995,n/a,no
1296,38,no,travel_frequently,1490,n/a,2,2,n/a,5560,4,male,42,3,1,laboratory technician,4,married,1702,12106,1,yes,23,3,1,11,3,3,1,0,0,1985,n/a,no
1297,19,yes,n/a,489,n/a,2,2,technical degree,5660,1,male,0,2,1,human resources,4,single,2564,18437,1,no,12,3,0,1,3,4,1,0,0,2004,n/a,yes
1298,57,no,travel_rarely,210,n/a,29,3,n/a,5680,1,male,56,2,4,manager,4,divorced,6477,22102,3,no,12,3,1,11,3,2,1,0,0,1966,n/a,yes
1299,47,no,travel_rarely,983,n/a,2,2,medical,21130,1,female,65,3,2,manufacturing director,4,n/a,5070,7389,5,n/a,13,3,3,20,2,3,5,0,4,1976,n/a,yes
1300,54,no,travel_rarely,548,n/a,8,4,life sciences,21131,3,female,42,3,2,laboratory technician,3,single,3780,23428,7,n/a,11,3,0,11,3,3,1,0,0,1969,n/a,no
1301,31,yes,travel_frequently,534,n/a,42,3,n/a,21132,42,male,66,3,3,healthcare representative,3,n/a,9824,22908,3,no,12,1,0,12,2,3,1,0,0,1992,n/a,yes
1302,18,yes,travel_frequently,1306,n/a,5,3,marketing,6140,2,male,69,3,1,sales representative,2,n/a,1878,8059,1,yes,14,4,0,11,3,3,0,0,0,2005,n/a,no
1303,40,no,n/a,1094,n/a,28,3,other,6150,3,male,58,1,3,sales executive,1,n/a,6477,11373,3,no,15,3,1,20,2,3,1,0,1,1983,n/a,yes
1304,26,no,n/a,775,n/a,29,2,n/a,21133,1,male,45,3,2,sales executive,3,n/a,6477,4267,5,n/a,12,1,2,8,5,3,0,0,0,1997,n/a,yes
1305,26,yes,travel_rarely,471,research & development,24,3,n/a,6220,3,male,66,1,1,laboratory technician,4,single,2340,23213,1,yes,18,2,0,1,3,1,1,0,0,1997,laboratory technician  -  research & development,yes
1306,38,no,n/a,1495,n/a,10,3,n/a,21134,3,female,76,3,2,healthcare representative,3,n/a,6477,22174,3,no,19,3,1,18,4,2,1,0,0,1985,n/a,yes
1307,24,no,n/a,823,n/a,17,2,other,6430,4,male,94,2,1,laboratory technician,2,married,2127,9100,1,no,21,4,1,1,2,3,1,0,0,1999,n/a,yes
1308,30,yes,travel_frequently,448,n/a,12,4,n/a,6480,2,male,74,2,1,sales representative,1,married,2033,14470,1,no,18,3,1,1,2,4,1,0,0,1993,n/a,yes
1309,37,no,travel_rarely,558,n/a,2,3,marketing,6560,4,male,75,3,2,sales executive,3,married,9602,3010,4,n/a,11,3,1,11,3,2,3,1,0,1986,n/a,no
1310,20,no,travel_rarely,959,research & development,1,3,life sciences,6570,4,female,83,2,1,research scientist,2,n/a,6477,11757,1,no,13,4,0,1,0,4,1,0,0,2003,research scientist  -  research & development,yes
1311,43,no,n/a,782,n/a,14,4,other,6610,2,male,50,2,4,research director,4,divorced,16627,2671,4,n/a,14,3,1,21,3,2,1,0,0,1980,n/a,no
1312,38,no,n/a,362,n/a,27,1,life sciences,6620,3,female,0,3,1,research scientist,1,n/a,6477,14561,3,no,17,4,0,8,3,2,0,0,0,1985,n/a,yes
1313,33,no,n/a,1216,sales,8,4,marketing,21135,3,male,39,3,2,sales executive,3,divorced,6477,20431,0,n/a,12,4,0,6,3,3,5,1,2,1990,sales executive  -  sales,no
1314,30,no,n/a,160,n/a,3,3,n/a,21136,3,female,71,3,1,research scientist,3,n/a,2083,22653,1,no,20,3,1,1,2,2,1,0,0,1993,n/a,no
1315,29,no,n/a,802,sales,44,2,medical,6900,2,female,62,3,2,sales executive,3,n/a,6477,3487,1,no,14,1,1,11,5,2,6,1,2,1994,sales executive  -  sales,no
1316,20,yes,n/a,1362,n/a,10,1,medical,7010,4,male,32,3,1,research scientist,3,single,1009,26999,1,n/a,11,4,0,11,5,3,1,1,1,2003,n/a,yes
1317,35,no,non_travel,727,n/a,20,3,n/a,7040,20,male,41,2,1,laboratory technician,3,married,6477,16900,1,no,18,3,2,1,3,3,1,0,0,1988,n/a,no
1318,37,no,n/a,1225,n/a,10,2,life sciences,7150,4,male,80,4,1,research scientist,4,single,6477,15232,3,no,17,1,0,11,2,2,1,0,0,1986,n/a,yes
1319,38,no,n/a,168,n/a,1,3,n/a,7430,3,female,81,3,3,manufacturing director,3,single,7861,15397,4,yes,14,4,0,10,4,2,1,0,0,1985,n/a,yes
1320,29,no,n/a,1396,n/a,10,3,n/a,7490,3,male,0,3,1,sales representative,3,single,2642,2755,1,no,11,3,0,1,6,2,1,0,0,1994,n/a,no
1321,35,no,n/a,1225,n/a,2,4,n/a,21137,4,female,61,3,2,healthcare representative,1,divorced,6477,4761,2,no,11,1,1,16,2,4,1,0,0,1988,n/a,yes
1322,38,no,travel_rarely,268,n/a,2,5,medical,7730,4,male,92,3,1,research scientist,3,married,6477,20471,6,yes,13,2,1,11,0,1,1,0,1,1985,n/a,yes
1323,34,no,travel_rarely,167,n/a,8,5,life sciences,7750,2,female,32,3,2,manufacturing director,1,n/a,5121,4187,3,no,14,3,1,11,3,2,0,0,0,1989,n/a,yes
1324,23,yes,n/a,1243,n/a,6,3,life sciences,8110,3,male,0,4,1,laboratory technician,1,n/a,6477,3445,1,yes,21,3,2,1,2,3,0,0,0,2000,n/a,no
1325,24,no,n/a,1092,n/a,9,3,life sciences,8120,3,male,60,2,1,laboratory technician,2,divorced,2694,26551,1,no,11,3,3,11,4,3,1,0,0,1999,n/a,no
1326,29,yes,travel_rarely,805,n/a,1,2,life sciences,8160,2,female,36,2,1,laboratory technician,1,married,6477,6689,1,n/a,11,4,1,1,1,3,1,0,0,1994,n/a,yes
1327,40,no,travel_frequently,720,n/a,16,4,medical,8320,1,male,51,2,2,laboratory technician,3,n/a,5094,11983,6,no,14,4,0,10,6,3,1,0,0,1983,n/a,yes
1328,30,no,travel_rarely,802,research & development,2,3,n/a,8330,3,female,52,2,2,manufacturing director,4,single,6477,20234,5,n/a,24,2,0,12,4,2,0,0,0,1993,manufacturing director  -  research & development,yes
1329,45,no,n/a,252,n/a,2,3,n/a,8340,2,female,95,2,1,research scientist,3,n/a,2274,6153,1,no,14,4,0,1,3,3,1,0,0,1978,n/a,yes
1330,27,no,n/a,443,n/a,3,3,medical,21138,4,male,50,3,1,research scientist,4,married,6477,16571,1,n/a,11,3,3,0,6,2,0,0,0,1996,n/a,yes
1331,37,no,n/a,342,n/a,16,4,marketing,21139,4,male,66,2,2,sales executive,3,n/a,6477,24558,4,n/a,19,4,2,9,2,3,1,0,0,1986,n/a,yes
1332,32,no,n/a,300,n/a,1,3,life sciences,21140,4,male,61,3,1,laboratory technician,4,divorced,2314,9148,0,no,12,2,1,4,2,3,3,0,2,1991,n/a,yes
1333,53,no,travel_rarely,868,n/a,8,3,marketing,8970,1,male,73,3,4,sales executive,4,married,6477,22789,5,n/a,14,3,1,28,3,3,2,2,2,1970,n/a,yes
1334,37,no,n/a,1252,n/a,19,2,n/a,9040,19,male,32,3,3,sales executive,2,single,6477,4814,1,yes,13,4,0,11,2,3,10,0,9,1986,n/a,no
1335,32,yes,travel_rarely,374,n/a,25,4,n/a,9110,1,male,87,3,1,laboratory technician,4,n/a,6477,18016,1,n/a,24,3,0,1,2,1,1,0,1,1991,n/a,yes
1336,58,yes,travel_frequently,781,n/a,2,1,n/a,9180,4,male,57,2,1,laboratory technician,4,divorced,2380,13384,9,n/a,14,4,1,3,3,2,1,0,0,1965,n/a,yes
1337,43,no,travel_rarely,177,n/a,8,3,n/a,21141,1,female,55,3,2,manufacturing director,2,divorced,6477,23814,4,no,21,3,1,4,2,4,1,0,0,1980,n/a,no
1338,21,yes,travel_rarely,1427,research & development,18,1,other,9230,4,female,65,3,1,research scientist,4,single,6477,8870,1,no,19,1,0,11,3,2,1,0,0,2002,research scientist  -  research & development,no
1339,34,no,n/a,546,n/a,48,3,life sciences,9340,48,male,83,3,1,laboratory technician,2,n/a,2008,6896,1,no,14,2,2,1,3,3,1,1,0,1989,n/a,yes
1340,58,no,n/a,1272,n/a,5,3,n/a,9400,3,female,37,2,3,healthcare representative,2,divorced,10552,9255,2,n/a,13,4,1,24,3,3,6,0,4,1965,n/a,no
1341,48,no,n/a,802,n/a,20,4,medical,9450,4,male,51,3,1,research scientist,3,married,2259,5543,4,n/a,17,1,2,13,2,2,0,0,0,1975,n/a,no
1342,32,no,non_travel,1184,n/a,1,3,life sciences,9510,3,female,70,2,1,laboratory technician,2,married,6477,3974,6,no,20,3,0,5,3,3,3,0,2,1991,n/a,yes
1343,25,yes,n/a,867,n/a,19,2,marketing,9520,3,male,36,2,1,sales representative,2,married,2413,18798,1,yes,18,3,3,11,2,3,1,0,0,1998,n/a,no
1344,40,no,n/a,658,sales,10,4,marketing,9540,1,male,67,2,3,sales executive,2,divorced,6477,20652,2,no,12,2,1,11,2,2,1,0,0,1983,sales executive  -  sales,yes
1345,19,yes,n/a,419,n/a,21,3,other,9590,4,male,37,2,1,sales representative,2,single,2121,9947,1,yes,13,2,0,1,3,4,1,0,0,2004,n/a,no
1346,20,yes,travel_rarely,129,research & development,4,3,technical degree,21142,1,male,84,3,1,laboratory technician,1,single,6477,13008,1,n/a,19,2,0,1,2,3,1,0,0,2003,laboratory technician  -  research & development,no
1347,33,no,travel_rarely,1069,n/a,1,3,n/a,21143,2,female,42,2,2,healthcare representative,4,n/a,6477,12291,0,n/a,14,1,0,6,3,3,5,1,4,1990,n/a,yes
1348,58,yes,travel_rarely,289,n/a,2,3,n/a,21144,4,male,51,3,1,research scientist,3,single,2479,26227,4,no,24,1,0,7,4,3,1,0,0,1965,n/a,no
1349,40,yes,non_travel,1479,n/a,24,3,n/a,9860,2,female,100,4,4,sales executive,2,single,13194,17071,4,n/a,16,4,0,22,2,2,1,0,0,1983,n/a,yes
1350,29,yes,travel_rarely,906,n/a,10,3,n/a,9940,4,female,92,2,1,research scientist,1,single,6477,11479,6,yes,20,3,0,3,5,3,0,0,0,1994,n/a,yes
1351,47,no,travel_rarely,955,n/a,18,2,life sciences,10030,4,female,83,3,2,sales executive,4,single,4163,8571,1,yes,17,3,0,9,0,3,9,0,7,1976,n/a,no
1352,18,no,n/a,287,n/a,5,2,n/a,10120,2,male,73,3,1,research scientist,4,n/a,6477,13493,1,no,15,4,0,11,2,3,0,0,0,2005,n/a,yes
1353,20,yes,n/a,1097,n/a,16,3,medical,21145,4,female,98,2,1,research scientist,1,n/a,2600,18275,1,yes,15,1,0,1,2,3,1,0,0,2003,n/a,no
1354,42,no,n/a,265,n/a,5,2,n/a,10290,4,male,90,3,5,manager,3,n/a,18303,7770,6,no,13,2,0,21,3,4,1,0,0,1981,n/a,yes
1355,50,no,travel_rarely,804,research & development,9,3,n/a,21146,1,male,64,3,1,laboratory technician,4,married,2380,20165,4,no,18,2,0,8,5,3,1,0,0,1973,laboratory technician  -  research & development,yes
1356,37,yes,travel_rarely,1141,n/a,11,2,medical,10330,1,female,61,1,2,healthcare representative,2,n/a,4777,14382,5,no,15,1,0,15,2,1,1,0,0,1986,n/a,yes
1357,38,no,n/a,802,n/a,3,4,life sciences,21147,2,male,42,3,2,sales executive,4,n/a,6477,4981,8,yes,12,3,0,19,1,3,1,0,0,1985,n/a,no
1358,36,yes,n/a,660,n/a,15,3,n/a,10520,1,male,81,3,2,laboratory technician,3,divorced,6477,7858,7,n/a,14,2,1,9,3,2,1,0,0,1987,n/a,yes
1359,28,no,travel_rarely,1144,sales,10,1,medical,10560,4,male,74,3,1,sales representative,2,married,1052,23384,1,no,22,2,0,11,5,3,1,0,0,1995,sales representative  -  sales,yes
1360,43,no,n/a,415,n/a,25,3,n/a,10760,3,male,0,2,3,sales executive,4,n/a,6477,5268,5,no,13,3,1,18,5,3,1,0,0,1980,n/a,yes
1361,21,yes,travel_rarely,1334,research & development,10,3,n/a,10790,3,female,36,2,1,laboratory technician,1,single,6477,17258,1,no,13,1,0,1,6,2,1,1,0,2002,laboratory technician  -  research & development,yes
1362,51,yes,travel_rarely,1323,n/a,4,4,n/a,10810,1,male,34,3,1,research scientist,3,married,2461,10332,9,n/a,12,3,3,18,2,4,10,2,7,1972,n/a,no
1363,37,no,n/a,309,sales,10,4,n/a,11050,4,female,88,2,2,sales executive,4,divorced,6477,24223,2,yes,14,3,3,8,5,3,1,0,0,1986,sales executive  -  sales,no
1364,28,yes,n/a,1009,research & development,1,3,medical,11110,1,male,45,2,1,laboratory technician,2,divorced,2596,7160,1,no,15,1,2,11,2,3,1,0,0,1995,laboratory technician  -  research & development,no
1365,50,yes,n/a,802,n/a,1,4,n/a,11130,4,male,81,3,2,sales executive,3,single,4728,17251,3,yes,14,4,0,5,4,3,0,0,0,1973,n/a,yes
1366,34,no,n/a,697,n/a,3,4,n/a,11150,3,male,40,2,1,research scientist,4,n/a,6477,22478,3,no,17,4,3,6,2,3,0,0,0,1989,n/a,yes
1367,38,no,travel_rarely,130,n/a,2,2,marketing,11250,4,male,32,3,3,sales executive,2,single,7351,20619,7,no,16,3,0,11,2,3,1,0,0,1985,n/a,yes
1368,42,no,n/a,188,n/a,29,3,n/a,21148,2,male,56,1,2,laboratory technician,4,n/a,6477,9558,4,n/a,19,1,0,16,3,3,1,0,0,1981,n/a,no
1369,18,yes,n/a,247,n/a,8,1,n/a,11560,3,male,80,3,1,laboratory technician,3,single,6477,13556,1,no,12,4,0,11,0,3,0,0,0,2005,n/a,yes
1370,41,no,n/a,167,n/a,12,4,n/a,11580,2,male,46,3,1,laboratory technician,4,n/a,4766,9051,3,yes,11,1,1,6,4,2,1,0,0,1982,n/a,no
1371,35,no,travel_rarely,982,research & development,1,4,medical,11720,4,male,58,2,1,laboratory technician,3,n/a,2258,16340,6,no,12,2,1,11,2,3,8,1,7,1988,laboratory technician  -  research & development,yes
1372,32,no,n/a,862,sales,2,1,n/a,11900,3,female,76,3,1,sales representative,1,n/a,2827,14947,1,n/a,12,3,3,1,3,3,1,0,0,1991,sales representative  -  sales,yes
1373,22,yes,n/a,1256,n/a,3,4,life sciences,21149,3,male,48,2,1,research scientist,4,married,2853,4223,0,yes,11,2,1,1,5,3,0,0,0,2001,n/a,yes
1374,44,no,non_travel,111,n/a,26,3,n/a,12060,26,male,74,1,1,research scientist,3,single,2290,4279,2,no,13,4,0,6,3,3,0,0,0,1979,n/a,yes
1375,41,yes,non_travel,906,n/a,5,2,life sciences,12100,1,male,95,2,1,research scientist,1,n/a,2107,20293,6,no,17,1,1,5,2,1,1,0,0,1982,n/a,yes
1376,40,no,travel_frequently,1184,n/a,2,4,n/a,21150,2,male,62,3,2,sales executive,2,n/a,6477,25440,5,no,12,4,3,11,2,3,0,0,0,1983,n/a,no
1377,24,yes,n/a,984,n/a,17,2,life sciences,21151,4,female,97,3,1,laboratory technician,2,n/a,2210,3372,1,n/a,13,1,1,1,3,1,1,0,0,1999,n/a,yes
1378,42,no,travel_frequently,458,n/a,26,5,medical,12420,1,female,60,3,3,research director,1,married,13191,23281,3,yes,17,3,0,11,6,3,1,0,0,1981,n/a,no
1379,49,no,n/a,1098,research & development,4,2,medical,12560,1,male,85,2,5,manager,3,married,6477,12124,2,n/a,13,3,1,23,2,4,1,0,0,1974,manager  -  research & development,yes
1380,48,no,travel_rarely,969,n/a,2,2,technical degree,12580,4,male,76,4,1,laboratory technician,2,single,6477,16620,5,n/a,11,3,0,7,4,2,1,0,0,1975,n/a,yes
1381,29,no,travel_rarely,1329,research & development,7,3,n/a,12600,3,male,82,3,2,healthcare representative,4,n/a,6477,4204,1,n/a,11,2,2,6,2,3,6,1,0,1994,healthcare representative  -  research & development,yes
1382,48,no,n/a,715,research & development,1,3,life sciences,12630,4,male,76,2,5,research director,4,single,18265,8733,6,no,12,3,0,11,3,4,1,0,0,1975,research director  -  research & development,yes
1383,34,no,n/a,1320,n/a,20,3,technical degree,21152,3,female,89,4,1,research scientist,3,n/a,6477,21643,0,no,17,4,0,2,5,2,1,0,0,1989,n/a,yes
1384,19,no,n/a,265,n/a,25,3,life sciences,12690,2,female,57,4,1,research scientist,4,single,6477,21221,1,n/a,12,4,0,1,2,3,1,0,1,2004,n/a,yes
1385,23,no,n/a,373,n/a,1,2,n/a,12700,4,male,47,3,1,research scientist,3,n/a,6477,16901,1,no,22,4,1,1,2,3,1,0,1,2000,n/a,no
1386,25,yes,travel_frequently,599,n/a,32,1,n/a,12730,3,male,73,1,1,sales representative,4,single,1118,8040,1,yes,14,4,0,1,4,3,1,1,0,1998,n/a,yes
1387,42,no,n/a,603,n/a,34,4,medical,21153,2,female,78,4,2,research scientist,2,married,2372,5628,6,yes,16,4,0,18,2,3,1,0,0,1981,n/a,no
1388,51,no,travel_frequently,968,n/a,6,2,medical,21154,2,female,40,2,1,laboratory technician,3,single,2838,4257,0,n/a,14,2,0,8,6,2,7,7,7,1972,n/a,no
1389,45,no,travel_frequently,364,n/a,25,3,medical,13060,2,female,0,3,5,manager,2,n/a,18061,13035,3,n/a,22,3,0,22,4,3,0,0,0,1978,n/a,no
1390,27,no,n/a,1291,n/a,11,3,medical,13640,3,female,98,4,1,sales representative,4,married,6477,6527,8,n/a,14,2,1,5,4,3,1,0,0,1996,n/a,yes
1391,18,no,non_travel,1124,n/a,1,3,n/a,13680,4,female,97,3,1,laboratory technician,4,single,1611,19305,1,n/a,15,3,0,0,5,4,0,0,0,2005,n/a,no
1392,31,yes,travel_frequently,703,n/a,2,3,n/a,13790,3,female,90,2,1,sales representative,4,single,6477,11882,7,no,14,3,0,3,3,4,1,0,0,1992,n/a,yes
1393,31,yes,travel_frequently,802,n/a,1,4,life sciences,14270,2,female,50,1,1,sales representative,3,single,6477,16154,1,n/a,12,2,0,11,3,3,1,0,0,1992,n/a,no
1394,31,yes,travel_rarely,202,n/a,8,3,life sciences,14330,1,female,34,2,1,research scientist,2,n/a,6477,22262,1,n/a,12,3,0,11,3,4,1,0,0,1992,n/a,no
1395,27,no,travel_rarely,1377,n/a,11,1,life sciences,14340,2,male,91,3,1,laboratory technician,1,married,6477,7679,0,n/a,14,2,0,6,3,4,5,1,4,1996,n/a,no
1396,39,yes,n/a,592,n/a,2,3,n/a,14580,1,female,54,2,1,laboratory technician,1,single,6477,17181,2,yes,23,2,0,11,2,4,1,0,0,1984,n/a,yes
1397,44,no,travel_frequently,383,n/a,1,5,marketing,14810,1,female,79,3,2,sales executive,3,married,4768,9282,7,n/a,12,3,1,11,4,2,1,0,0,1979,n/a,no
1398,30,no,n/a,990,research & development,25,3,n/a,14820,25,male,0,3,1,research scientist,3,n/a,1274,7152,1,n/a,13,2,2,1,2,2,1,0,0,1993,research scientist  -  research & development,no
1399,35,no,travel_rarely,660,n/a,26,1,life sciences,21155,4,male,76,3,1,sales representative,3,n/a,2404,16192,1,no,13,1,1,1,3,3,1,0,0,1988,n/a,yes
1400,24,yes,travel_frequently,381,n/a,9,3,n/a,14940,2,male,89,3,1,laboratory technician,1,n/a,6477,16998,2,n/a,11,3,0,11,2,2,0,0,0,1999,n/a,no
1401,24,no,n/a,830,n/a,13,2,n/a,21156,4,female,78,3,1,sales representative,2,married,2033,7103,1,n/a,13,3,1,1,2,2,1,0,0,1999,n/a,yes
1402,28,yes,n/a,289,n/a,2,2,medical,15040,3,male,0,2,1,laboratory technician,1,single,2561,5355,7,no,11,3,0,8,2,2,0,0,0,1995,n/a,yes
1403,28,no,travel_rarely,1423,n/a,1,3,life sciences,21157,1,male,72,2,1,research scientist,3,n/a,1563,12530,1,n/a,14,4,1,1,2,1,1,0,0,1995,n/a,no
1404,33,no,n/a,516,n/a,8,5,n/a,15150,4,male,69,3,2,healthcare representative,3,n/a,6388,22049,2,n/a,17,1,0,14,6,3,0,0,0,1990,n/a,yes
1405,39,no,travel_rarely,1089,n/a,6,3,n/a,15250,2,female,32,3,3,manufacturing director,2,single,8376,9150,4,n/a,18,4,0,9,3,3,2,2,2,1984,n/a,no
1406,42,no,n/a,1210,n/a,2,3,medical,15420,3,male,68,2,1,laboratory technician,2,married,4841,24052,4,n/a,14,2,1,11,3,2,1,0,0,1981,n/a,yes
1407,29,no,travel_rarely,598,n/a,9,3,n/a,15580,3,male,91,4,1,research scientist,3,married,6477,22376,6,no,18,1,2,11,2,2,1,0,0,1994,n/a,no
1408,35,no,travel_rarely,992,n/a,1,3,n/a,15640,4,male,68,2,1,laboratory technician,1,n/a,6477,21731,1,no,19,2,0,11,3,3,3,1,2,1988,n/a,no
1409,35,yes,travel_rarely,104,n/a,14,3,n/a,21158,14,female,69,3,1,laboratory technician,1,n/a,2074,26619,1,n/a,12,4,1,1,2,3,1,0,0,1988,n/a,yes
1410,34,no,n/a,479,n/a,13,4,medical,15770,13,male,35,3,1,research scientist,4,single,2972,22061,1,n/a,13,3,0,11,4,2,1,0,0,1989,n/a,no
1411,26,no,travel_rarely,474,n/a,3,3,n/a,15810,1,female,89,3,1,research scientist,4,n/a,6477,11133,1,n/a,21,1,0,1,5,3,1,0,0,1997,n/a,yes
1412,36,no,travel_rarely,884,n/a,1,4,life sciences,21159,2,female,73,3,2,sales executive,3,single,6815,21447,6,no,13,1,0,11,5,3,1,0,0,1987,n/a,yes
1413,50,no,n/a,264,n/a,24,3,marketing,15910,24,male,59,3,5,manager,3,married,6477,19519,4,yes,16,3,1,11,2,3,1,0,0,1973,n/a,no
1414,42,no,travel_rarely,1059,n/a,9,2,n/a,21160,4,male,93,2,5,manager,4,n/a,6477,26362,8,no,22,4,0,24,2,3,1,0,1,1981,n/a,no
1415,35,no,n/a,1349,n/a,7,2,life sciences,16010,3,male,63,2,1,laboratory technician,4,n/a,2690,7713,1,no,18,4,1,11,5,2,1,0,1,1988,n/a,no
